No.;year;origin_country;origin_station_name;origin_city;origin_region;destination_country;destination_station_name;destination_city;destination_region;Passengers_millions;Type
435;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Lille Flandres;Lille;Hauts-de-France;7.18;TGV/Intercités
436;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Lille Europe;Lille;Hauts-de-France;7.11;TGV/Intercités
437;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;4.9;TGV/Intercités
438;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;3.79;TGV/Intercités
439;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Nantes;Nantes;Pays de la Loire;3.43;TGV/Intercités
440;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Rennes;Rennes;Bretagne;4.1;TGV/Intercités
441;2016;France;Paris Saint-Lazare;Paris;Île-de-France;France;Strasbourg;Strasbourg;Grand Est;4.3;TGV/Intercités
442;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Paris Gare du Nord;Paris;Île-de-France;0.97;TGV/Intercités
443;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Paris Gare de Lyon;Paris;Île-de-France;1.14;TGV/Intercités
444;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Paris Saint-Lazare;Paris;Île-de-France;1.01;TGV/Intercités
445;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Paris Est;Paris;Île-de-France;1.07;TGV/Intercités
446;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Paris Austerlitz;Paris;Île-de-France;1.05;TGV/Intercités
447;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;7.79;TGV/Intercités
448;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;8.7;TGV/Intercités
449;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;6.44;TGV/Intercités
450;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Lille Flandres;Lille;Hauts-de-France;7.55;TGV/Intercités
451;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Lille Europe;Lille;Hauts-de-France;8.03;TGV/Intercités
452;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;4.52;TGV/Intercités
453;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;4.58;TGV/Intercités
454;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Nantes;Nantes;Pays de la Loire;4.15;TGV/Intercités
455;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Rennes;Rennes;Bretagne;3.75;TGV/Intercités
456;2016;France;Paris Montparnasse;Paris;Île-de-France;France;Strasbourg;Strasbourg;Grand Est;4.06;TGV/Intercités
457;2016;France;Paris Est;Paris;Île-de-France;France;Paris Gare du Nord;Paris;Île-de-France;1.0;TGV/Intercités
458;2016;France;Paris Est;Paris;Île-de-France;France;Paris Gare de Lyon;Paris;Île-de-France;1.04;TGV/Intercités
459;2016;France;Paris Est;Paris;Île-de-France;France;Paris Saint-Lazare;Paris;Île-de-France;0.91;TGV/Intercités
460;2016;France;Paris Est;Paris;Île-de-France;France;Paris Montparnasse;Paris;Île-de-France;0.89;TGV/Intercités
461;2016;France;Paris Est;Paris;Île-de-France;France;Paris Austerlitz;Paris;Île-de-France;0.95;TGV/Intercités
462;2016;France;Paris Est;Paris;Île-de-France;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;8.96;TGV/Intercités
463;2016;France;Paris Est;Paris;Île-de-France;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;9.02;TGV/Intercités
464;2016;France;Paris Est;Paris;Île-de-France;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;6.12;TGV/Intercités
465;2016;France;Paris Est;Paris;Île-de-France;France;Lille Flandres;Lille;Hauts-de-France;6.13;TGV/Intercités
466;2016;France;Paris Est;Paris;Île-de-France;France;Lille Europe;Lille;Hauts-de-France;7.59;TGV/Intercités
467;2016;France;Paris Est;Paris;Île-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;5.26;TGV/Intercités
468;2016;France;Paris Est;Paris;Île-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;3.9;TGV/Intercités
469;2016;France;Paris Est;Paris;Île-de-France;France;Nantes;Nantes;Pays de la Loire;4.36;TGV/Intercités
470;2016;France;Paris Est;Paris;Île-de-France;France;Rennes;Rennes;Bretagne;4.46;TGV/Intercités
471;2016;France;Paris Est;Paris;Île-de-France;France;Strasbourg;Strasbourg;Grand Est;3.79;TGV/Intercités
472;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Paris Gare du Nord;Paris;Île-de-France;0.96;TGV/Intercités
473;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Paris Gare de Lyon;Paris;Île-de-France;0.98;TGV/Intercités
474;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Paris Saint-Lazare;Paris;Île-de-France;0.98;TGV/Intercités
475;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Paris Montparnasse;Paris;Île-de-France;1.06;TGV/Intercités
476;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Paris Est;Paris;Île-de-France;1.05;TGV/Intercités
477;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;8.82;TGV/Intercités
478;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;7.98;TGV/Intercités
479;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;5.4;TGV/Intercités
480;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Lille Flandres;Lille;Hauts-de-France;7.9;TGV/Intercités
481;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Lille Europe;Lille;Hauts-de-France;7.49;TGV/Intercités
482;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;4.46;TGV/Intercités
483;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;4.2;TGV/Intercités
484;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Nantes;Nantes;Pays de la Loire;4.08;TGV/Intercités
485;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Rennes;Rennes;Bretagne;4.36;TGV/Intercités
486;2016;France;Paris Austerlitz;Paris;Île-de-France;France;Strasbourg;Strasbourg;Grand Est;4.19;TGV/Intercités
487;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Gare du Nord;Paris;Île-de-France;9.09;TGV/Intercités
488;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Gare de Lyon;Paris;Île-de-France;8.86;TGV/Intercités
489;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Saint-Lazare;Paris;Île-de-France;8.04;TGV/Intercités
490;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Montparnasse;Paris;Île-de-France;7.36;TGV/Intercités
491;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Est;Paris;Île-de-France;8.44;TGV/Intercités
492;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Paris Austerlitz;Paris;Île-de-France;8.74;TGV/Intercités
493;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;0.94;TER/Intercités
494;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;0.97;TER/Intercités
495;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Lille Flandres;Lille;Hauts-de-France;0.94;TER/Intercités
496;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Lille Europe;Lille;Hauts-de-France;1.0;TER/Intercités
497;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;1.03;TER/Intercités
498;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Toulouse Matabiau;Toulouse;Occitanie;1.04;TER/Intercités
499;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Nantes;Nantes;Pays de la Loire;1.14;TER/Intercités
500;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Rennes;Rennes;Bretagne;1.14;TER/Intercités
501;2016;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;France;Strasbourg;Strasbourg;Grand Est;1.12;TER/Intercités
502;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Gare du Nord;Paris;Île-de-France;9.1;TGV/Intercités
503;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Gare de Lyon;Paris;Île-de-France;8.37;TGV/Intercités
504;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Saint-Lazare;Paris;Île-de-France;7.75;TGV/Intercités
505;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Montparnasse;Paris;Île-de-France;8.52;TGV/Intercités
506;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Est;Paris;Île-de-France;7.56;TGV/Intercités
507;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Paris Austerlitz;Paris;Île-de-France;9.12;TGV/Intercités
508;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;1.13;TER/Intercités
509;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;0.93;TER/Intercités
510;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Lille Flandres;Lille;Hauts-de-France;1.15;TER/Intercités
511;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Lille Europe;Lille;Hauts-de-France;0.96;TER/Intercités
512;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;1.12;TER/Intercités
513;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Toulouse Matabiau;Toulouse;Occitanie;0.94;TER/Intercités
514;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Nantes;Nantes;Pays de la Loire;0.91;TER/Intercités
515;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Rennes;Rennes;Bretagne;1.0;TER/Intercités
516;2016;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;France;Strasbourg;Strasbourg;Grand Est;0.9;TER/Intercités
517;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Gare du Nord;Paris;Île-de-France;5.9;TGV/Intercités
518;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Gare de Lyon;Paris;Île-de-France;5.62;TGV/Intercités
519;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Saint-Lazare;Paris;Île-de-France;6.27;TGV/Intercités
520;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Montparnasse;Paris;Île-de-France;6.27;TGV/Intercités
521;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Est;Paris;Île-de-France;6.77;TGV/Intercités
522;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Paris Austerlitz;Paris;Île-de-France;5.77;TGV/Intercités
523;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;0.88;TER/Intercités
524;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;1.04;TER/Intercités
525;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Lille Flandres;Lille;Hauts-de-France;0.89;TER/Intercités
526;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Lille Europe;Lille;Hauts-de-France;1.08;TER/Intercités
527;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;0.97;TER/Intercités
528;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Toulouse Matabiau;Toulouse;Occitanie;0.94;TER/Intercités
529;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Nantes;Nantes;Pays de la Loire;1.07;TER/Intercités
530;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Rennes;Rennes;Bretagne;0.95;TER/Intercités
531;2016;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;France;Strasbourg;Strasbourg;Grand Est;1.05;TER/Intercités
532;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Gare du Nord;Paris;Île-de-France;6.55;TGV/Intercités
533;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Gare de Lyon;Paris;Île-de-France;6.95;TGV/Intercités
534;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Saint-Lazare;Paris;Île-de-France;6.11;TGV/Intercités
535;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Montparnasse;Paris;Île-de-France;6.02;TGV/Intercités
536;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Est;Paris;Île-de-France;7.96;TGV/Intercités
537;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Paris Austerlitz;Paris;Île-de-France;7.37;TGV/Intercités
538;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;1.04;TER/Intercités
539;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;0.97;TER/Intercités
540;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;1.12;TER/Intercités
541;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Lille Europe;Lille;Hauts-de-France;1.14;TER/Intercités
542;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;0.99;TER/Intercités
543;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;0.94;TER/Intercités
544;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Nantes;Nantes;Pays de la Loire;0.96;TER/Intercités
545;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Rennes;Rennes;Bretagne;1.12;TER/Intercités
546;2016;France;Lille Flandres;Lille;Hauts-de-France;France;Strasbourg;Strasbourg;Grand Est;0.89;TER/Intercités
547;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Gare du Nord;Paris;Île-de-France;7.15;TGV/Intercités
548;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Gare de Lyon;Paris;Île-de-France;7.72;TGV/Intercités
549;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Saint-Lazare;Paris;Île-de-France;6.02;TGV/Intercités
550;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Montparnasse;Paris;Île-de-France;6.37;TGV/Intercités
551;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Est;Paris;Île-de-France;8.04;TGV/Intercités
552;2016;France;Lille Europe;Lille;Hauts-de-France;France;Paris Austerlitz;Paris;Île-de-France;6.87;TGV/Intercités
553;2016;France;Lille Europe;Lille;Hauts-de-France;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;1.04;TER/Intercités
554;2016;France;Lille Europe;Lille;Hauts-de-France;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;0.92;TER/Intercités
555;2016;France;Lille Europe;Lille;Hauts-de-France;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;1.01;TER/Intercités
556;2016;France;Lille Europe;Lille;Hauts-de-France;France;Lille Flandres;Lille;Hauts-de-France;0.96;TER/Intercités
557;2016;France;Lille Europe;Lille;Hauts-de-France;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;1.07;TER/Intercités
558;2016;France;Lille Europe;Lille;Hauts-de-France;France;Toulouse Matabiau;Toulouse;Occitanie;1.1;TER/Intercités
559;2016;France;Lille Europe;Lille;Hauts-de-France;France;Nantes;Nantes;Pays de la Loire;0.94;TER/Intercités
560;2016;France;Lille Europe;Lille;Hauts-de-France;France;Rennes;Rennes;Bretagne;1.06;TER/Intercités
561;2016;France;Lille Europe;Lille;Hauts-de-France;France;Strasbourg;Strasbourg;Grand Est;1.08;TER/Intercités
562;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Gare du Nord;Paris;Île-de-France;4.62;TGV/Intercités
563;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Gare de Lyon;Paris;Île-de-France;5.45;TGV/Intercités
564;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Saint-Lazare;Paris;Île-de-France;5.1;TGV/Intercités
565;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Montparnasse;Paris;Île-de-France;5.21;TGV/Intercités
566;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Est;Paris;Île-de-France;4.44;TGV/Intercités
567;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Paris Austerlitz;Paris;Île-de-France;5.13;TGV/Intercités
568;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;0.95;TER/Intercités
569;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;0.95;TER/Intercités
570;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;1.03;TER/Intercités
571;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Lille Flandres;Lille;Hauts-de-France;0.86;TER/Intercités
572;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Lille Europe;Lille;Hauts-de-France;1.02;TER/Intercités
573;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Toulouse Matabiau;Toulouse;Occitanie;1.03;TER/Intercités
574;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Nantes;Nantes;Pays de la Loire;1.03;TER/Intercités
575;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Rennes;Rennes;Bretagne;1.1;TER/Intercités
576;2016;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;France;Strasbourg;Strasbourg;Grand Est;0.99;TER/Intercités
577;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Gare du Nord;Paris;Île-de-France;4.05;TGV/Intercités
578;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Gare de Lyon;Paris;Île-de-France;3.52;TGV/Intercités
579;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Saint-Lazare;Paris;Île-de-France;4.07;TGV/Intercités
580;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Montparnasse;Paris;Île-de-France;4.07;TGV/Intercités
581;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Est;Paris;Île-de-France;4.36;TGV/Intercités
582;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Paris Austerlitz;Paris;Île-de-France;3.45;TGV/Intercités
583;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Lyon Part-Dieu;Lyon;Auvergne-Rhône-Alpes;1.08;TER/Intercités
584;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Lyon Perrache;Lyon;Auvergne-Rhône-Alpes;1.09;TER/Intercités
585;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Marseille Saint-Charles;Marseille;Provence-Alpes-Côte d'Azur;1.02;TER/Intercités
586;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Lille Flandres;Lille;Hauts-de-France;1.01;TER/Intercités
587;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Lille Europe;Lille;Hauts-de-France;0.96;TER/Intercités
588;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Bordeaux Saint-Jean;Bordeaux;Nouvelle-Aquitaine;0.9;TER/Intercités
589;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Nantes;Nantes;Pays de la Loire;0.94;TER/Intercités
590;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Rennes;Rennes;Bretagne;1.04;TER/Intercités
591;2016;France;Toulouse Matabiau;Toulouse;Occitanie;France;Strasbourg;Strasbourg;Grand Est;1.13;TER/Intercités
592;2016;France;Nantes;Nantes;Pays de la Loire;France;Paris Gare du Nord;Paris;Île-de-France;3.78;TGV/Intercités
593;2016;France;Nantes;Nantes;Pays de la Loire;France;Paris Gare de Lyon;Paris;Île-de-France;4.0;TGV/Intercités
